Age,Gender,Department,Job_Title,Years_at_Company,Satisfaction_Level,Average_Monthly_Hours,Promotion_Last_5Years,Salary,Attrition,Satisfaction_Hours,Salary_Rank,Satisfaction_Tenure,Department_Attrition_Rate,Department_Satisfaction_Impact,Satisfaction_Per_Hour,Age_Satisfaction,Salary_Tenure
38,1,Marketing,Manager,8,0.2353917856553419,171,0,45405,0,40.25199534706347,Low,1.8831342852427353,0.42105263157894735,0.09911233080224922,0.0013765601500312391,8.944887854902992,363240
39,1,HR,Engineer,8,0.6011456744846184,211,1,64406,0,126.84173731625448,Medium,4.809165395876947,0.5026178010471204,0.3021465170184469,0.0028490316326285235,23.44468130490012,515248
31,0,Engineering,Analyst,3,0.5847937428382267,219,1,55075,1,128.06982968157166,Medium,1.75438122851468,0.5343137254901961,0.3124633233792486,0.0026702910631882498,18.12860602798503,165225
57,1,Engineering,Analyst,7,0.3327112394341184,241,1,69509,0,80.18340870362253,Medium,2.3289786760388287,0.5343137254901961,0.17777218185450444,0.0013805445619672963,18.964540647744748,486563
58,0,Finance,Analyst,10,0.6326437957920109,202,0,31850,1,127.79404674998621,Low,6.326437957920109,0.5194174757281553,0.3286062434453649,0.003131899979168371,36.69334015593663,318500
28,1,Marketing,Manager,6,0.6626514178250861,151,0,47534,0,100.060364091588,Low,3.9759085069505167,0.42105263157894735,0.27901112329477307,0.004388419985596597,18.55423969910241,285204
25,0,Sales,Accountant,2,0.50317012254502,199,0,85996,1,100.13085438645899,High,1.00634024509004,0.49282296650717705,0.24797379245041656,0.0025284930781156786,12.5792530636255,171992
38,0,Finance,Engineer,4,0.8825120659749648,191,1,64345,0,168.55980460121827,Medium,3.530048263899859,0.5194174757281553,0.4583921896083555,0.004620482020811334,33.53545850704866,257380
55,0,Sales,HR Specialist,8,0.7888324502262112,151,1,32954,1,119.11369998415789,Low,6.310659601809689,0.49282296650717705,0.38875474819760647,0.005224055961762988,43.38578476244162,263632
44,0,Marketing,Manager,4,0.065802620380285,174,1,64213,1,11.44965594616959,Medium,0.26321048152114,0.42105263157894735,0.027706366475909475,0.00037817597919704025,2.89531529673254,256852
27,1,Engineering,Manager,9,0.4617250577881855,159,0,88666,1,73.4142841883215,High,4.155525520093669,0.5343137254901961,0.24670603577898148,0.0029039311810577706,12.466576560281009,797994
59,1,Sales,Analyst,3,0.2117559825197309,159,0,71088,0,33.66920122063721,Medium,0.6352679475591927,0.49282296650717705,0.10435821148101572,0.0013317986321995654,12.493602968664124,213264
57,0,Engineering,Engineer,4,0.5445820847140584,186,0,43095,0,101.29226775681487,Low,2.178328338856234,0.5343137254901961,0.29097768251878614,0.0029278606705056905,31.04117882870133,172380
39,1,Finance,HR Specialist,10,0.2130502992568314,207,0,61200,1,44.1014119461641,Medium,2.1305029925683137,0.5194174757281553,0.11066204864311145,0.0010292284988252724,8.308961671016425,612000
27,1,Finance,Engineer,1,0.8910545559323334,210,0,96615,0,187.12145674579003,High,0.8910545559323334,0.5194174757281553,0.46282930817844503,0.004243116933011112,24.058473010173003,96615
52,1,Engineering,Manager,3,0.0522924194221243,249,0,69501,0,13.020812436108951,Medium,0.1568772582663729,0.5343137254901961,0.027940557436331122,0.00021000971655471608,2.7192058099504637,208503
51,0,HR,Manager,6,0.8325343132417162,195,0,38068,1,162.34419108213467,Low,4.995205879450298,0.5026178010471204,0.4184465658178259,0.004269406734572904,42.45924997532753,228408
57,0,Marketing,Engineer,6,0.4103787013894439,181,0,30859,0,74.27854495148934,Low,2.462272208336663,0.42105263157894735,0.17279103216397637,0.0022672856430356017,23.3915859791983,185154
43,0,HR,Manager,8,0.6063654346112507,166,1,54641,0,100.65666214546762,Medium,4.850923476890006,0.5026178010471204,0.3047700613752883,0.0036528038229593413,26.07371368828378,437128
57,1,Finance,Accountant,7,0.2602679150854744,178,1,98610,1,46.32768888521445,High,1.821875405598321,0.5194174757281553,0.135187703466727,0.0014621792982330024,14.835271159872041,690270
55,0,Marketing,Analyst,3,0.6027934107244243,181,1,86372,1,109.10560734112079,High,1.8083802321732727,0.42105263157894735,0.2538077518839681,0.0033303503354940567,33.153637589843335,259116
28,1,HR,Engineer,3,0.185515194861696,171,1,92828,0,31.723098321350015,High,0.556545584585088,0.5026178010471204,0.09324323930221369,0.0010848841804777542,5.194425456127488,278484
56,0,Sales,Manager,7,0.806804516980408,187,0,97244,0,150.87244467533628,High,5.647631618862856,0.49282296650717705,0.3976117954496748,0.00431446265764924,45.181052950902846,680708
52,0,HR,Engineer,6,0.5964382479783219,184,1,88353,0,109.74463762801123,High,3.5786294878699314,0.5026178010471204,0.2997804806592613,0.0032415122172734885,31.014788894872737,530118
40,0,Engineering,Manager,4,0.6486407194208894,211,1,54636,1,136.86319179780767,Medium,2.5945628776835576,0.5343137254901961,0.3465776392984164,0.00307412663232649,25.945628776835576,218544
52,0,Sales,HR Specialist,10,0.2646727531603636,192,0,73863,0,50.81716860678981,Medium,2.646727531603636,0.49282296650717705,0.1304368113661122,0.0013785039227102271,13.762983164338907,738630
39,0,Engineering,Analyst,2,0.1678189549295002,185,0,35833,1,31.046506661957537,Low,0.3356379098590004,0.5343137254901961,0.08966797101625255,0.0009071294861054065,6.544939242250507,71666
46,1,Sales,Engineer,3,0.0369002855111018,226,0,70714,1,8.339464525509007,Medium,0.11070085653330539,0.49282296650717705,0.01818530817054299,0.00016327559960664512,1.6974131335106828,212142
55,1,Finance,Engineer,3,0.1667361819901796,170,1,42371,0,28.34515093833053,Low,0.5002085459705388,0.5194174757281553,0.0866056867618894,0.000980801070530468,9.170490009459877,127113
45,0,Marketing,Engineer,6,0.365983240298922,174,0,70764,0,63.681083812012425,Medium,2.195899441793532,0.42105263157894735,0.15409820644165134,0.002103351955740931,16.46924581345149,424584
56,0,Sales,Engineer,9,0.9083533775861872,163,0,48165,1,148.0616005465485,Low,8.175180398275685,0.49282296650717705,0.44765740617883865,0.005572720107890719,50.86778914482648,433485
31,0,Finance,HR Specialist,9,0.7828370645474625,192,1,84159,1,150.3047163931128,High,7.045533580927162,0.5194174757281553,0.406619251973682,0.004077276377851367,24.26794900097134,757431
57,1,Finance,Manager,10,0.2240019751170991,206,1,64584,1,46.14440687412242,Medium,2.240019751170991,0.5194174757281553,0.11635054047344467,0.001087388228723782,12.768112581674648,645840
32,1,Marketing,Engineer,2,0.020531869438875,242,0,46116,0,4.96871240420775,Low,0.04106373887775,0.42105263157894735,0.008644997658473683,8.484243569783058e-05,0.657019822044,92232
38,0,Marketing,Accountant,6,0.2344436523300886,237,1,47944,0,55.563145602230996,Low,1.4066619139805316,0.42105263157894735,0.09871311677056362,0.0009892137229117663,8.908858788543366,287664
49,0,Sales,Engineer,2,0.9017869230139792,176,1,73713,0,158.71449845046035,Medium,1.8035738460279584,0.49282296650717705,0.4444213065571285,0.0051237893353067,44.18755922768498,147426
56,1,Finance,Accountant,2,0.3246481106098788,187,0,69641,0,60.709196684047335,Medium,0.6492962212197576,0.5194174757281553,0.16862790211289821,0.0017360861529940044,18.180294194153213,139282
52,1,Finance,Accountant,9,0.5629894058751663,169,0,75176,1,95.14520959290311,Medium,5.066904652876497,0.5194174757281553,0.2924265360613728,0.0033312982596163687,29.27544910550865,676584
26,0,Marketing,Manager,2,0.4768939879659861,233,1,67394,0,111.11629919607476,Medium,0.9537879759319722,0.42105263157894735,0.20079746861725728,0.0020467553131587385,12.399243687115638,134788
41,1,Engineering,Engineer,4,0.5383096563957095,226,1,57381,1,121.65798234543034,Medium,2.153238625582838,0.5343137254901961,0.2876262379761389,0.00238190113449429,22.07069591222409,229524
51,1,Marketing,Analyst,5,0.8942345965718732,248,1,37001,0,221.77017994982455,Low,4.4711729828593665,0.42105263157894735,0.37651983013552554,0.003605784663596263,45.60596442516553,185005
26,1,Engineering,Manager,8,0.320226591672993,247,1,93742,0,79.09596814322927,High,2.561812733383944,0.5343137254901961,0.17110146319782468,0.001296463933898757,8.325891383497819,749936
32,1,Engineering,HR Specialist,3,0.555592856316026,169,0,36843,0,93.89519271740839,Low,1.6667785689480779,0.5343137254901961,0.296860888913955,0.0032875316941776683,17.77897140211283,110529
44,0,HR,Accountant,7,0.482527131469904,234,1,55467,0,112.91134876395753,Medium,3.377689920289328,0.5026178010471204,0.2425267257649779,0.002062081758418393,21.231193784675774,388269
45,1,Engineering,Engineer,2,0.6366619531589183,152,1,95571,1,96.77261688015558,High,1.2733239063178365,0.5343137254901961,0.34017722007020634,0.004188565481308673,28.649787892151323,191142
50,1,Marketing,Accountant,5,0.7808650299950486,241,1,32747,0,188.18847222880672,Low,3.904325149975243,0.42105263157894735,0.32878527578738886,0.0032401038589006167,39.04325149975243,163735
55,0,Sales,Analyst,2,0.276196630910939,215,0,46185,1,59.382275645851884,Low,0.552393261821878,0.49282296650717705,0.13611604298481683,0.0012846354926090186,15.190814700101644,92370
44,0,Finance,HR Specialist,3,0.4205573808017767,246,0,38604,1,103.45711567723707,Low,1.26167214240533,0.5194174757281553,0.21844485313490342,0.0017095828487877101,18.504524755278172,115812
30,0,Marketing,Engineer,8,0.1762293065970128,155,1,85832,1,27.315542522536983,High,1.4098344527761024,0.42105263157894735,0.07420181330400538,0.0011369632683678244,5.286879197910384,686656
39,0,Sales,Engineer,9,0.0308291472795025,170,1,56461,1,5.240955037515425,Medium,0.27746232551552247,0.49282296650717705,0.015193311817171089,0.0001813479251735441,1.2023367439005974,508149
25,1,Engineering,Analyst,8,0.3433300669120942,233,0,59075,0,79.99590559051795,Medium,2.746640535296754,0.5343137254901961,0.18344596712459937,0.001473519600481091,8.583251672802355,472600
50,0,HR,Accountant,3,0.3043348914060151,162,0,76410,0,49.302252407774446,Medium,0.9130046742180453,0.5026178010471204,0.1529641339004055,0.001878610440777871,15.216744570300754,229230
53,0,Marketing,Engineer,3,0.9640995577834895,246,0,71557,0,237.16849121473842,Medium,2.8922986733504685,0.42105263157894735,0.4059366559088377,0.003919103893428819,51.09727656252495,214671
26,0,Finance,Manager,9,0.8943357833843707,206,0,85613,0,184.23317137718035,High,8.049022050459337,0.5194174757281553,0.46453363505887213,0.004341435841671702,23.25273036799364,770517
46,0,Engineering,Accountant,8,0.2451864562889136,151,0,81026,1,37.02315489962596,High,1.961491650311309,0.5343137254901961,0.13100648889946853,0.0016237513661517457,11.278576989290027,648208
53,0,HR,Manager,4,0.1084019326349473,197,1,81995,0,21.355180729084616,High,0.4336077305397892,0.5026178010471204,0.05448474101023529,0.0005502636174362807,5.745302429652207,327980
33,1,HR,HR Specialist,1,0.9534629425694724,211,1,55051,1,201.18068088215867,Medium,0.9534629425694724,0.5026178010471204,0.47922744757418506,0.004518781718338732,31.46427710479259,55051
45,1,Engineering,HR Specialist,10,0.4331352166344249,239,1,46767,1,103.51931677562754,Low,4.331352166344249,0.5343137254901961,0.23143009124094271,0.0018122812411482214,19.49108474854912,467670
56,1,Marketing,Accountant,6,0.1910756691007566,236,0,43261,1,45.093857907778556,Low,1.1464540146045397,0.42105263157894735,0.08045291330558173,0.000809642665681172,10.700237469642369,259566
56,0,Engineering,Accountant,5,0.8423685430393906,185,1,93469,1,155.83818046228726,High,4.211842715196953,0.5343137254901961,0.45008907446712537,0.004553343475888597,47.17263841020587,467345
50,0,Engineering,Manager,3,0.8457289042540396,216,0,93274,0,182.67744331887255,High,2.537186712762119,0.5343137254901961,0.4518845615867172,0.0039154115937687015,42.28644521270198,279822
37,1,Marketing,Manager,1,0.5573794477321943,174,0,52963,0,96.9840239054018,Medium,0.5573794477321943,0.42105263157894735,0.23468608325566073,0.0032033301593804267,20.623039566091187,52963
27,1,Sales,Manager,1,0.1081703549776673,225,1,71482,0,24.338329869975144,Medium,0.1081703549776673,0.49282296650717705,0.053308835228228386,0.00048075713323407693,2.920599584397017,71482
56,0,Engineering,Manager,4,0.9818693901190808,206,0,58220,1,202.26509436453065,Medium,3.9274775604763232,0.5343137254901961,0.5246262917793127,0.0047663562627139845,54.984685846668526,232880
57,0,Marketing,HR Specialist,1,0.0060716846194112,154,0,92876,1,0.9350394313893249,High,0.0060716846194112,0.42105263157894735,0.0025564987871205054,3.942652350267013e-05,0.3460860233064384,92876
57,1,Engineering,Analyst,5,0.8161411940849057,201,1,46434,1,164.04438001106604,Low,4.080705970424528,0.5343137254901961,0.4360754419375231,0.004060403950671173,46.52004806283963,232170
37,0,Engineering,HR Specialist,2,0.3839375789847993,228,0,39049,1,87.53776800853424,Low,0.7678751579695986,0.5343137254901961,0.20514311818305453,0.0016839367499333303,14.205690422437574,78098
30,1,Finance,Engineer,2,0.9545633316007254,213,0,93674,1,203.3219896309545,High,1.9091266632014507,0.5194174757281553,0.49581687612270686,0.0044815179887358,28.63689994802176,187348
28,0,Finance,HR Specialist,9,0.9628938462220566,248,0,87053,1,238.79767386307006,High,8.66604461599851,0.5194174757281553,0.5001438909988353,0.0038826364767018413,26.961027694217584,783477
30,0,Engineering,HR Specialist,2,0.7716091452846329,181,0,34512,1,139.66125529651856,Low,1.5432182905692657,0.5343137254901961,0.41228135703933816,0.004263033951848801,23.148274358538988,69024
27,1,Finance,HR Specialist,4,0.2867072008291332,238,0,59522,1,68.23631379733371,Medium,1.1468288033165328,0.5194174757281553,0.14892073052775365,0.0012046521043240891,7.741094422386596,238088
51,0,Engineering,HR Specialist,7,0.0231207394497554,241,0,88569,0,5.572098207391051,High,0.1618451761482878,0.5343137254901961,0.012353728431486953,9.593667821475271e-05,1.1791577119375254,619983
44,0,Marketing,Accountant,4,0.9905958525623222,208,1,94735,1,206.04393733296303,High,3.9623834102492888,0.42105263157894735,0.41709299055255666,0.00476248006039578,43.586217512742174,378940
42,0,Engineering,HR Specialist,2,0.9070479126634954,152,1,58062,1,137.8712827248513,Medium,1.8140958253269908,0.5343137254901961,0.4846481494133382,0.005967420478049312,38.0960123318668,116124
44,1,Engineering,Engineer,8,0.4717567000725837,186,1,52300,0,87.74674621350057,Medium,3.7740536005806695,0.5343137254901961,0.25206607994074326,0.0025363263444762563,20.757294803193684,418400
54,0,Marketing,Accountant,9,0.8066039730769589,156,1,89623,0,125.83021980000558,High,7.259435757692629,0.42105263157894735,0.3396227255060879,0.005170538288954864,43.55661454615578,806607
34,0,Sales,Accountant,8,0.4296447968665909,167,0,77841,0,71.75068107672068,Medium,3.4371583749327272,0.49282296650717705,0.2117388233361668,0.0025727233345304843,14.607923093464091,622728
47,0,Engineering,Accountant,7,0.5155894686947047,207,0,89157,1,106.72702001980387,High,3.6091262808629327,0.5343137254901961,0.27548652984177846,0.0024907703801676554,24.232705028651118,624099
27,1,Engineering,Engineer,3,0.5022812095831239,164,1,79253,1,82.37411837163232,Medium,1.5068436287493718,0.5343137254901961,0.2683757443360809,0.0030626903023361217,13.561592658744347,237759
33,1,HR,Accountant,4,0.1755961736739834,176,0,49834,0,30.90492656662108,Low,0.7023846946959336,0.5026178010471204,0.08825776268430578,0.000997705532238542,5.794673731241452,199336
43,1,Marketing,HR Specialist,2,0.467445696090173,190,1,42699,0,88.81468225713287,Low,0.934891392180346,0.42105263157894735,0.1968192404590202,0.0024602405057377527,20.10016493187744,85398
51,1,Sales,Analyst,2,0.4686906126889296,245,0,66868,1,114.82920010878775,Medium,0.9373812253778592,0.49282296650717705,0.23098149811942464,0.0019130229089344064,23.90322124713541,133736
52,0,Engineering,Engineer,10,0.904524710882748,178,0,42015,1,161.00539853712914,Low,9.04524710882748,0.5343137254901961,0.4832999680697036,0.005081599499341281,47.035284965902896,420150
32,0,Engineering,HR Specialist,5,0.6762723023009716,227,0,35610,1,153.51381262232056,Low,3.381361511504858,0.5343137254901961,0.3613415732882642,0.0029791731378897425,21.64071367363109,178050
32,1,Marketing,Manager,1,0.6211001594690516,216,0,31053,1,134.15763444531515,Low,0.6211001594690516,0.42105263157894735,0.26151585661854804,0.0028754637012456093,19.87520510300965,31053
42,1,Sales,Accountant,10,0.6740807360007953,167,0,90843,1,112.57148291213282,High,6.740807360007953,0.49282296650717705,0.3322024679812532,0.004036411592819133,28.311390912033403,908430
45,0,Sales,Analyst,1,0.6012340088448226,207,1,65174,0,124.45543983087828,Medium,0.6012340088448226,0.49282296650717705,0.2963019278039078,0.0029045121200232974,27.055530398017016,65174
37,1,HR,Manager,6,0.2154814453295584,195,0,51874,1,42.01888183926389,Medium,1.2928886719773505,0.5026178010471204,0.10830481021799794,0.0011050330529720944,7.972813477193661,311244
51,1,Marketing,Manager,2,0.1168482366907943,156,1,50329,0,18.22832492376391,Medium,0.2336964733815886,0.42105263157894735,0.049199257554018654,0.0007490271582743225,5.95926007123051,100658
40,1,Engineering,Manager,1,0.9206892504996232,151,0,60973,1,139.0240768254431,Medium,0.9206892504996232,0.5343137254901961,0.49193690345323005,0.006097279804633267,36.82757001998493,60973
33,0,Finance,Manager,7,0.7680944937826767,246,1,69286,0,188.95124547053845,Medium,5.376661456478737,0.5194174757281553,0.39896170308129325,0.0031223353405799865,25.34711829482833,485002
51,1,Marketing,Manager,2,0.2450548574252506,221,0,73505,0,54.15712349098038,Medium,0.4901097148505012,0.42105263157894735,0.1031809926001055,0.0011088455087115412,12.49779772868778,147010
41,0,HR,Manager,9,0.7516758257044254,157,0,92988,1,118.01310463559479,High,6.765082431339828,0.5026178010471204,0.3778056506158368,0.0047877441127670405,30.81870885388144,836892
27,1,Sales,Manager,10,0.1785318270700687,150,1,91629,0,26.779774060510306,High,1.785318270700687,0.49282296650717705,0.08798458463261759,0.0011902121804671247,4.820359330891855,916290
28,0,HR,Accountant,8,0.7388170621493996,241,0,73737,1,178.0549119780053,Medium,5.910536497195197,0.5026178010471204,0.3713426071536249,0.003065630963275517,20.68687774018319,589896
25,0,Engineering,Analyst,2,0.3928065964727961,153,0,34192,1,60.0994092603378,Low,0.7856131929455922,0.5343137254901961,0.20988195595850379,0.00256736337563919,9.820164911819901,68384
38,0,Engineering,Manager,9,0.0079192482350217,178,1,37243,1,1.4096261858338626,Low,0.0712732341151953,0.5343137254901961,0.004231363027536105,4.4490158623717415e-05,0.3009314329308246,335187
32,1,Sales,Manager,7,0.0706451087667084,196,0,78476,1,13.846441318274847,Medium,0.49451576136695885,0.49282296650717705,0.03481553207163141,0.0003604342284015735,2.260643480534669,549332
31,0,Sales,Accountant,4,0.4721937125242693,155,0,72188,0,73.19002544126174,Medium,1.8887748500970771,0.49282296650717705,0.23270790617224754,0.0030464110485436727,14.638005088252347,288752
54,1,Engineering,Accountant,2,0.031009276234046,221,0,71440,1,6.853050047724166,Medium,0.062018552468092,0.5343137254901961,0.016568681909367715,0.0001403134671223801,1.674500916638484,142880
49,0,Finance,Accountant,2,0.3944613186036805,229,0,72062,0,90.33164196024283,Medium,0.788922637207361,0.5194174757281553,0.20489010238152336,0.0017225385091863778,19.328604611580346,144124
40,1,Sales,Manager,9,0.3080310877764133,154,1,77656,0,47.43678751756765,Medium,2.77227978998772,0.49282296650717705,0.15180479445440465,0.0020002018686780085,12.321243511056533,698904
35,1,Marketing,Analyst,10,0.1059952131800213,183,0,78975,0,19.397124011943898,Medium,1.059952131800213,0.42105263157894735,0.04462956344421949,0.0005792088151913732,3.709832461300745,789750
49,1,HR,Accountant,7,0.4579359944378337,207,1,46454,1,94.79275084863158,Low,3.205551961064836,0.5026178010471204,0.23016678254467035,0.0022122511808591,22.438863727453853,325178
57,1,HR,Analyst,5,0.1159791225964911,220,1,82219,0,25.515406971228042,High,0.5798956129824555,0.5026178010471204,0.058293171566822746,0.0005271778299840504,6.610809987999993,411095
45,0,Marketing,Accountant,10,0.1858628488385413,167,1,49610,1,31.039095756036396,Low,1.858628488385413,0.42105263157894735,0.0782580416162279,0.001112951190649948,8.363828197734358,496100
34,0,Sales,Engineer,1,0.9267072911908804,160,1,41420,1,148.27316659054085,Low,0.9267072911908804,0.49282296650717705,0.45670263632852,0.005791920569943002,31.50804790048993,41420
33,0,Finance,Analyst,7,0.4422202229750501,206,0,50645,1,91.09736593286031,Medium,3.0955415608253505,0.5194174757281553,0.22969691193364253,0.0021467001115293696,14.593267358176654,354515
25,0,Finance,Manager,1,0.6857796007574043,150,0,44412,0,102.86694011361064,Low,0.6857796007574043,0.5194174757281553,0.3562059091312731,0.004571864005049362,17.14449001893511,44412
58,0,Marketing,Accountant,3,0.965687511600168,225,1,50656,0,217.2796901100378,Medium,2.897062534800504,0.42105263157894735,0.40660526804217595,0.004291944496000746,56.00987567280974,151968
55,1,Engineering,Engineer,2,0.1376687659773717,192,1,45102,1,26.43240306765537,Low,0.2753375319547434,0.5343137254901961,0.07355831123300743,0.000717024822798811,7.571782128755444,90204
45,1,Sales,Accountant,2,0.3641803114996725,156,0,96293,0,56.81212859394891,High,0.728360622999345,0.49282296650717705,0.17947642145677642,0.002334489176279952,16.38811401748526,192586
48,1,Sales,HR Specialist,2,0.8458703937684675,155,1,34447,1,131.10991103411246,Low,1.691740787536935,0.49282296650717705,0.4168643567375701,0.0054572283468933384,40.601778900886444,68894
43,1,Engineering,Engineer,9,0.104432199275361,234,0,70513,1,24.437134630434475,Medium,0.939889793478249,0.5343137254901961,0.05579955745595269,0.0004462914498947051,4.490584568840523,634617
45,1,Engineering,Engineer,7,0.6404883103374313,194,1,63571,1,124.25473220546166,Medium,4.483418172362018,0.5343137254901961,0.3422216952293137,0.003301486135759955,28.821973965184405,444997
49,0,Engineering,Engineer,1,0.8323388901767165,200,0,44560,1,166.4677780353433,Low,0.8323388901767165,0.5343137254901961,0.4447300932806965,0.004161694450883583,40.78460561865911,44560
44,0,HR,HR Specialist,5,0.1086991189042357,191,0,56613,0,20.76153171070902,Medium,0.5434955945211785,0.5026178010471204,0.05463411211940642,0.0005691053345771503,4.78276123178637,283065
50,1,Marketing,Engineer,2,0.8595326658902429,213,1,38562,0,183.08045783462174,Low,1.7190653317804858,0.42105263157894735,0.3619084909011549,0.00403536462859269,42.97663329451215,77124
31,1,Finance,Accountant,10,0.7397303252435241,213,0,49301,0,157.56255927687064,Low,7.397303252435242,0.5194174757281553,0.38422885825755865,0.0034729123250869676,22.931640082549247,493010
27,1,HR,HR Specialist,7,0.5086834121006804,187,0,48784,1,95.12379806282722,Low,3.5607838847047626,0.5026178010471204,0.2556733380191901,0.002720232150271018,13.73445212671837,341488
32,1,Finance,Accountant,8,0.9600163470478792,168,1,31815,1,161.2827463040437,Low,7.6801307763830335,0.5194174757281553,0.4986492676413741,0.005714383018142138,30.720523105532134,254520
54,1,Sales,HR Specialist,10,0.5047448558901882,180,0,46467,0,90.85407406023388,Low,5.047448558901882,0.49282296650717705,0.24874985720904014,0.0028041380882788238,27.256222218070164,464670
35,0,Sales,Engineer,9,0.7519549784918638,175,0,37004,1,131.59212123607617,Low,6.767594806426774,0.49282296650717705,0.3705806831802008,0.004296885591382079,26.318424247215233,333036
32,1,Sales,HR Specialist,5,0.9443566736458052,245,0,49158,0,231.36738504322227,Low,4.721783368229026,0.49282296650717705,0.4654006573469758,0.003854517035289001,30.219413556665767,245790
41,0,HR,Manager,6,0.0852094654419265,247,0,81385,1,21.046737964155845,High,0.511256792651559,0.5026178010471204,0.04282779414882169,0.0003449775928822935,3.4935880831189863,488310
32,1,Sales,Engineer,9,0.1976383920397513,159,0,75317,1,31.42450433432046,Medium,1.7787455283577618,0.49282296650717705,0.09740073866073869,0.0012430087549669894,6.324428545272042,677853
54,0,Finance,Engineer,10,0.9158851822653146,166,1,69252,1,152.03694025604221,Medium,9.158851822653146,0.5194174757281553,0.47572676942907116,0.005517380616056112,49.457799842326985,692520
40,0,Finance,Accountant,7,0.9393843948205108,211,0,60839,1,198.2101073071278,Medium,6.575690763743576,0.5194174757281553,0.48793267109609056,0.00445205874322517,37.57537579282043,425873
28,0,Engineering,Manager,4,0.3204255563386999,229,1,33966,0,73.37745240156228,Low,1.2817022253547996,0.5343137254901961,0.17120777274959945,0.001399238237286899,8.971915577483598,135864
45,0,Sales,Analyst,7,0.9618660436759182,247,1,72481,0,237.5809127879518,Medium,6.733062305731427,0.49282296650717705,0.4740296770268879,0.0038941945088093854,43.28397196541632,507367
58,0,Finance,Engineer,2,0.4344810203202304,209,1,58506,1,90.80653324692815,Medium,0.8689620406404608,0.5194174757281553,0.22567703482652743,0.0020788565565561263,25.199899178573364,117012
59,0,Sales,Engineer,10,0.1143675459848161,214,0,84131,0,24.474654840750645,High,1.143675459848161,0.49282296650717705,0.05636295328438306,0.0005344277849757762,6.74768521310415,841310
37,1,Marketing,Manager,1,0.3209913605991867,193,0,57200,1,61.95133259564303,Medium,0.3209913605991867,0.42105263157894735,0.13515425709439438,0.0016631676714983768,11.876680342169909,57200
51,1,HR,Analyst,3,0.3456180000989538,219,0,69582,1,75.69034202167089,Medium,1.0368540002968616,0.5026178010471204,0.1737137592120396,0.0015781643840134878,17.626518005046645,208746
32,0,Marketing,Analyst,5,0.4964679461867965,190,1,86091,0,94.32890977549134,High,2.4823397309339827,0.42105263157894735,0.20903913523654588,0.002612989190456824,15.886974277977489,430455
53,0,Engineering,Engineer,5,0.2149843774850983,153,1,72604,0,32.89260975522004,Medium,1.0749218874254916,0.5343137254901961,0.1148691036562535,0.0014051266502294007,11.39417200671021,363020
40,1,Marketing,HR Specialist,4,0.1576528300781757,213,1,38056,0,33.58005280665142,Low,0.6306113203127028,0.42105263157894735,0.06638013898028451,0.0007401541318224212,6.306113203127028,152224
29,1,Sales,HR Specialist,8,0.2611470186530066,220,1,89766,1,57.45234410366145,High,2.089176149224053,0.49282296650717705,0.1286992484270798,0.0011870319029682118,7.573263540937192,718128
34,1,Finance,Accountant,7,0.8838541735805158,219,1,83069,0,193.56406401413295,High,6.1869792150636105,0.5194174757281553,0.45908930375298634,0.004035863806303725,30.051041901737538,581483
39,0,HR,Accountant,6,0.0660869030508192,151,0,59173,1,9.9791223606737,Medium,0.39652141830491516,0.5026178010471204,0.03321645388941698,0.00043766160960807414,2.5773892189819487,355038
45,0,Engineering,Manager,6,0.54495817412352,243,1,62295,0,132.42483631201534,Medium,3.26974904474112,0.5343137254901961,0.2911786322522729,0.0022426262309609875,24.5231178355584,373770
58,0,Engineering,HR Specialist,6,0.3553715265143388,158,0,32272,1,56.14870118926553,Low,2.132229159086033,0.5343137254901961,0.18987988426501434,0.0022491868766730304,20.61154853783165,193632
46,1,HR,Accountant,4,0.4373269286907989,220,1,40220,1,96.21192431197576,Low,1.7493077147631957,0.5026178010471204,0.21980829923726017,0.001987849675867268,20.11703871977675,160880
46,0,Finance,Engineer,7,0.7216459569779543,184,1,65922,0,132.78285608394359,Medium,5.05152169884568,0.5194174757281553,0.37483552134291803,0.0039219888966193165,33.195714020985896,461454
33,0,Engineering,Analyst,1,0.9674728333653362,205,1,45758,0,198.33193083989391,Low,0.9674728333653362,0.5343137254901961,0.5169340139059885,0.004719379674952859,31.926603501056093,45758
50,1,Finance,Engineer,2,0.9492517718105457,214,0,37334,1,203.13987916745677,Low,1.8985035436210913,0.5194174757281553,0.49305795914431255,0.004435755943039933,47.46258859052728,74668
37,1,Engineering,Analyst,4,0.749325080379094,204,1,57260,1,152.86231639733518,Medium,2.997300321516376,0.5343137254901961,0.4003746753005943,0.0036731621587210487,27.725027974026478,229040
42,0,Finance,Accountant,7,0.2123107215564157,179,0,83920,1,38.00361915859841,High,1.4861750508949099,0.5194174757281553,0.1102778990608567,0.0011860934165162887,8.91705030536946,587440
25,1,Sales,Manager,4,0.2011488085849492,206,0,98845,1,41.436654568499534,High,0.8045952343397968,0.49282296650717705,0.09913075255621899,0.0009764505271114039,5.02872021462373,395380
47,0,Engineering,Manager,2,0.2755257905064046,243,1,34669,0,66.95276709305631,Low,0.5510515810128092,0.5343137254901961,0.14721721159410833,0.0011338509897382905,12.949712153801014,69338
